motor,pwm,t_ms,count_acumulado,delta_count,vel_rad_s
E,85,418,809,85,"6.181375,"
E,85,446,895,86,"6.254097,"
E,85,475,983,88,"6.399541,"
E,85,502,1073,90,"6.544985,"
E,85,531,1167,94,"6.835874,"
E,85,561,1263,96,"6.981318,"
E,85,589,1361,98,"7.126761,"
E,90,0,0,0,"0.000000,"
E,90,20,6,6,"0.436332,"
E,90,40,20,14,"1.018109,"
E,90,60,41,21,"1.527163,"
E,90,80,68,27,"1.963496,"
E,90,100,101,33,"2.399828,"
E,90,120,138,37,"2.690716,"
E,90,140,180,42,"3.054327,"
E,90,160,225,45,"3.272492,"
E,90,180,276,51,"3.708825,"
E,90,200,329,53,"3.854269,"
E,90,226,401,72,"5.235988,"
E,90,254,483,82,"5.963209,"
E,90,282,568,85,"6.181375,"
E,90,310,657,89,"6.472263,"
E,90,339,748,91,"6.617707,"
E,90,366,842,94,"6.835874,"
E,90,394,938,96,"6.981318,"
E,90,423,1035,97,"7.054039,"
E,90,451,1137,102,"7.417650,"
E,90,482,1244,107,"7.781260,"
E,90,512,1353,109,"7.926704,"
E,90,543,1462,109,"7.926704,"
E,90,572,1573,111,"8.072149,"
E,95,0,0,0,"0.000000,"
E,95,20,3,3,"0.218166,"
E,95,40,14,11,"0.799943,"
E,95,60,35,21,"1.527163,"
E,95,80,62,27,"1.963496,"
E,95,100,97,35,"2.545272,"
E,95,120,137,40,"2.908882,"
E,95,140,181,44,"3.199770,"
E,95,160,232,51,"3.708825,"
E,95,180,283,51,"3.708825,"
E,95,200,341,58,"4.217879,"
E,95,225,414,73,"5.308710,"
E,95,253,502,88,"6.399541,"
E,95,280,593,91,"6.617707,"
E,95,309,689,96,"6.981318,"
E,95,337,785,96,"6.981318,"
E,95,365,884,99,"7.199483,"
E,95,393,981,97,"7.054039,"
E,95,422,1071,90,"6.544985,"
E,95,450,1157,86,"6.254097,"
E,95,479,1245,88,"6.399541,"
E,95,509,1337,92,"6.690429,"
E,95,537,1435,98,"7.126761,"
E,95,567,1535,100,"7.272206,"
E,95,597,1641,106,"7.708538,"
E,100,0,0,0,"0.000000,"
E,100,20,3,3,"0.218166,"
E,100,40,17,14,"1.018109,"
E,100,60,39,22,"1.599885,"
E,100,80,70,31,"2.254384,"
E,100,100,109,39,"2.836160,"
E,100,120,151,42,"3.054327,"
E,100,140,201,50,"3.636103,"
E,100,160,253,52,"3.781547,"
E,100,180,311,58,"4.217879,"
E,100,208,399,88,"6.399541,"
E,100,238,494,95,"6.908596,"
E,100,266,594,100,"7.272206,"
E,100,297,701,107,"7.781260,"
E,100,327,811,110,"7.999426,"
E,100,357,922,111,"8.072149,"
E,100,387,1037,115,"8.363037,"
E,100,419,1157,120,"8.726648,"
E,100,450,1279,122,"8.872092,"
E,100,481,1395,116,"8.435759,"
E,100,512,1502,107,"7.781260,"
E,100,543,1606,104,"7.563094,"
E,100,575,1713,107,"7.781260,"
E,105,0,0,0,"0.000000,"
E,105,20,6,6,"0.436332,"
E,105,40,24,18,"1.308997,"
E,105,60,52,28,"2.036218,"
E,105,80,86,34,"2.472550,"
E,105,100,129,43,"3.127048,"
E,105,120,176,47,"3.417937,"
E,105,140,232,56,"4.072435,"
E,105,160,288,56,"4.072435,"
E,105,180,352,64,"4.654211,"
E,105,208,444,92,"6.690429,"
E,105,238,546,102,"7.417650,"
E,105,267,656,110,"7.999426,"
E,105,298,770,114,"8.290315,"
E,105,328,884,114,"8.290315,"
E,105,357,992,108,"7.853982,"
E,105,388,1094,102,"7.417650,"
E,105,419,1194,100,"7.272206,"
E,105,451,1290,96,"6.981318,"
E,105,480,1379,89,"6.472263,"
E,105,511,1466,87,"6.326818,"
E,105,541,1552,86,"6.254097,"
E,105,571,1638,86,"6.254097,"
E,110,0,0,0,"0.000000,"
E,110,20,8,8,"0.581776,"
E,110,40,26,18,"1.308997,"
E,110,60,54,28,"2.036218,"
E,110,80,89,35,"2.545272,"
E,110,100,132,43,"3.127048,"
E,110,120,179,47,"3.417937,"
E,110,140,234,55,"3.999713,"
E,110,160,292,58,"4.217879,"
E,110,180,356,64,"4.654211,"
E,110,208,451,95,"6.908596,"
E,110,236,556,105,"7.635817,"
E,110,267,668,112,"8.144871,"
E,110,297,772,104,"7.563094,"
E,110,328,870,98,"7.126761,"
E,110,356,962,92,"6.690429,"
E,110,386,1052,90,"6.544985,"
E,110,416,1156,104,"7.563094,"
E,110,446,1270,114,"8.290315,"
E,110,478,1391,121,"8.799369,"
E,110,509,1510,119,"8.653925,"
E,110,541,1626,116,"8.435759,"
E,110,571,1740,114,"8.290315,"
E,115,0,0,0,"0.000000,"
E,115,20,8,8,"0.581776,"
E,115,40,28,20,"1.454441,"
E,115,60,60,32,"2.327106,"
E,115,80,98,38,"2.763438,"
E,115,100,148,50,"3.636103,"
E,115,120,201,53,"3.854269,"
E,115,140,264,63,"4.581490,"
E,115,160,328,64,"4.654211,"
E,115,180,401,73,"5.308710,"
E,115,209,511,110,"7.999426,"
E,115,238,633,122,"8.872092,"
E,115,269,762,129,"9.381146,"
E,115,299,894,132,"9.599312,"
E,115,329,1031,137,"9.962923,"
E,115,360,1175,144,"10.471977,"
E,115,392,1326,151,"10.981031,"
E,115,425,1480,154,"11.199197,"
E,115,457,1634,154,"11.199197,"
E,115,489,1790,156,"11.344641,"
E,115,521,1948,158,"11.490086,"
E,115,554,2104,156,"11.344641,"
E,115,586,2262,158,"11.490086,"
E,120,0,0,0,"0.000000,"
E,120,20,8,8,"0.581776,"
E,120,40,32,24,"1.745329,"
E,120,60,66,34,"2.472550,"
E,120,80,108,42,"3.054327,"
E,120,100,162,54,"3.926991,"
E,120,120,220,58,"4.217879,"
E,120,140,288,68,"4.945100,"
E,120,160,358,70,"5.090544,"
E,120,180,438,80,"5.817764,"
E,120,210,556,118,"8.581203,"
E,120,240,685,129,"9.381146,"
E,120,269,820,135,"9.817478,"
E,120,300,961,141,"10.253810,"
E,120,331,1110,149,"10.835587,"
E,120,364,1268,158,"11.490086,"
E,120,395,1428,160,"11.635529,"
E,120,428,1591,163,"11.853695,"
E,120,460,1755,164,"11.926418,"
E,120,493,1920,165,"11.999140,"
E,120,524,2085,165,"11.999140,"
E,120,557,2251,166,"12.071862,"
E,120,589,2415,164,"11.926418,"
E,125,0,0,0,"0.000000,"
E,125,20,8,8,"0.581776,"
E,125,40,31,23,"1.672607,"
E,125,60,66,35,"2.545272,"
E,125,80,113,47,"3.417937,"
E,125,100,168,55,"3.999713,"
E,125,120,232,64,"4.654211,"
E,125,140,300,68,"4.945100,"
E,125,160,378,78,"5.672320,"
E,125,181,464,86,"6.254097,"
E,125,210,588,124,"9.017536,"
E,125,240,725,137,"9.962923,"
E,125,270,868,143,"10.399254,"
E,125,301,1022,154,"11.199197,"
E,125,333,1186,164,"11.926418,"
E,125,366,1354,168,"12.217307,"
E,125,398,1525,171,"12.435472,"
E,125,430,1698,173,"12.580917,"
E,125,462,1874,176,"12.799082,"
E,125,495,2050,176,"12.799082,"
E,125,527,2228,178,"12.944526,"
E,125,559,2408,180,"13.089970,"
E,125,591,2584,176,"12.799082,"
E,130,0,0,0,"0.000000,"
E,130,20,9,9,"0.654499,"
E,130,40,32,23,"1.672607,"
E,130,60,68,36,"2.617994,"
E,130,80,110,42,"3.054327,"
E,130,100,160,50,"3.636103,"
E,130,120,216,56,"4.072435,"
E,130,140,282,66,"4.799656,"
E,130,160,355,73,"5.308710,"
E,130,180,432,77,"5.599598,"
E,130,210,554,122,"8.872092,"
E,130,239,690,136,"9.890200,"
E,130,270,832,142,"10.326532,"
E,130,301,986,154,"11.199197,"
E,130,331,1146,160,"11.635529,"
E,130,364,1315,169,"12.290028,"
E,130,396,1486,171,"12.435472,"
E,130,429,1660,174,"12.653637,"
E,130,461,1836,176,"12.799082,"
E,130,493,2014,178,"12.944526,"
E,130,525,2194,180,"13.089970,"
E,130,558,2374,180,"13.089970,"
E,130,590,2556,182,"13.235415,"
E,135,0,0,0,"0.000000,"
E,135,20,8,8,"0.581776,"
E,135,40,35,27,"1.963496,"
E,135,60,76,41,"2.981604,"
E,135,80,126,50,"3.636103,"
E,135,100,188,62,"4.508768,"
E,135,120,256,68,"4.945100,"
E,135,140,335,79,"5.745043,"
E,135,160,415,80,"5.817764,"
E,135,180,506,91,"6.617707,"
E,135,210,639,133,"9.672034,"
E,135,240,784,145,"10.544698,"
E,135,271,940,156,"11.344641,"
E,135,302,1102,162,"11.780974,"
E,135,335,1274,172,"12.508194,"
E,135,367,1448,174,"12.653637,"
E,135,398,1626,178,"12.944526,"
E,135,431,1806,180,"13.089970,"
E,135,463,1988,182,"13.235415,"
E,135,496,2172,184,"13.380859,"
E,135,527,2358,186,"13.526304,"
E,135,560,2544,186,"13.526304,"
E,135,592,2732,188,"13.671748,"
E,140,0,0,0,"0.000000,"
E,140,20,5,5,"0.363610,"
E,140,40,29,24,"1.745329,"
E,140,60,65,36,"2.617994,"
E,140,80,117,52,"3.781547,"
E,140,100,177,60,"4.363324,"
E,140,120,249,72,"5.235988,"
E,140,140,325,76,"5.526876,"
E,140,160,413,88,"6.399541,"
E,140,181,509,96,"6.981318,"
E,140,210,651,142,"10.326532,"
E,140,241,810,159,"11.562808,"
E,140,273,977,167,"12.144584,"
E,140,304,1150,173,"12.580917,"
E,140,336,1333,183,"13.308136,"
E,140,368,1520,187,"13.599025,"
E,140,401,1710,190,"13.817192,"
E,140,433,1902,192,"13.962636,"
E,140,465,2095,193,"14.035357,"
E,140,497,2289,194,"14.108079,"
E,140,530,2485,196,"14.253523,"
E,140,562,2681,196,"14.253523,"
E,140,593,2879,198,"14.398967,"
E,145,0,0,0,"0.000000,"
E,145,20,9,9,"0.654499,"
E,145,40,36,27,"1.963496,"
E,145,60,81,45,"3.272492,"
E,145,80,135,54,"3.926991,"
E,145,100,205,70,"5.090544,"
E,145,120,279,74,"5.381433,"
E,145,140,365,86,"6.254097,"
E,145,160,453,88,"6.399541,"
E,145,180,553,100,"7.272206,"
E,145,210,705,152,"11.053752,"
E,145,241,872,167,"12.144584,"
E,145,272,1045,173,"12.580917,"
E,145,304,1227,182,"13.235415,"
E,145,337,1415,188,"13.671748,"
E,145,369,1605,190,"13.817192,"
E,145,401,1798,193,"14.035357,"
E,145,433,1993,195,"14.180801,"
E,145,466,2189,196,"14.253523,"
E,145,498,2387,198,"14.398967,"
E,145,530,2585,198,"14.398967,"
E,145,562,2785,200,"14.544412,"
E,145,595,2985,200,"14.544412,"
E,150,0,0,0,"0.000000,"
E,150,20,11,11,"0.799943,"
E,150,40,41,30,"2.181662,"
E,150,60,80,39,"2.836160,"
E,150,80,133,53,"3.854269,"
E,150,100,195,62,"4.508768,"
E,150,120,271,76,"5.526876,"
E,150,140,351,80,"5.817764,"
E,150,160,444,93,"6.763152,"
E,150,182,553,109,"7.926704,"
E,150,212,701,148,"10.762866,"
E,150,243,861,160,"11.635529,"
E,150,275,1032,171,"12.435472,"
E,150,307,1217,185,"13.453581,"
E,150,339,1408,191,"13.889914,"
E,150,371,1603,195,"14.180801,"
E,150,404,1802,199,"14.471690,"
E,150,436,2003,201,"14.617134,"
E,150,468,2206,203,"14.762578,"
E,150,500,2407,201,"14.617134,"
E,150,533,2611,204,"14.835300,"
E,150,565,2816,205,"14.908022,"
E,150,597,3023,207,"15.053466,"
E,155,0,0,0,"0.000000,"
E,155,20,13,13,"0.945387,"
E,155,40,45,32,"2.327106,"
E,155,60,95,50,"3.636103,"
E,155,80,157,62,"4.508768,"
E,155,100,233,76,"5.526876,"
E,155,120,314,81,"5.890487,"
E,155,140,408,94,"6.835874,"
E,155,160,503,95,"6.908596,"
E,155,182,622,119,"8.653925,"
E,155,212,788,166,"12.071862,"
E,155,244,969,181,"13.162693,"
E,155,274,1156,187,"13.599025,"
E,155,306,1355,199,"14.471690,"
E,155,339,1559,204,"14.835300,"
E,155,371,1766,207,"15.053466,"
E,155,403,1975,209,"15.198911,"
E,155,435,2186,211,"15.344354,"
E,155,468,2399,213,"15.489798,"
E,155,500,2612,213,"15.489798,"
E,155,532,2826,214,"15.562520,"
E,155,564,3029,203,"14.762578,"
E,155,597,3216,187,"13.599025,"
E,160,0,0,0,"0.000000,"
E,160,20,12,12,"0.872665,"
E,160,40,44,32,"2.327106,"
E,160,60,90,46,"3.345215,"
E,160,80,150,60,"4.363324,"
E,160,100,218,68,"4.945100,"
E,160,120,300,82,"5.963209,"
E,160,140,388,88,"6.399541,"
E,160,160,487,99,"7.199483,"
E,160,183,605,118,"8.581203,"
E,160,212,773,168,"12.217307,"
E,160,244,956,183,"13.308136,"
E,160,275,1148,192,"13.962636,"
E,160,308,1351,203,"14.762578,"
E,160,339,1559,208,"15.126189,"
E,160,372,1770,211,"15.344354,"
E,160,404,1984,214,"15.562520,"
E,160,437,2200,216,"15.707964,"
E,160,468,2416,216,"15.707964,"
E,160,501,2635,219,"15.926131,"
E,160,533,2854,219,"15.926131,"
E,160,565,3072,218,"15.853408,"
E,160,597,3292,220,"15.998853,"
E,165,0,0,0,"0.000000,"
E,165,20,10,10,"0.727221,"
E,165,40,42,32,"2.327106,"
E,165,60,88,46,"3.345215,"
E,165,80,142,54,"3.926991,"
E,165,100,209,67,"4.872378,"
E,165,120,282,73,"5.308710,"
E,165,140,371,89,"6.472263,"
E,165,160,464,93,"6.763152,"
E,165,182,582,118,"8.581203,"
E,165,212,750,168,"12.217307,"
E,165,244,934,184,"13.380859,"
E,165,274,1127,193,"14.035357,"
E,165,307,1334,207,"15.053466,"
E,165,339,1546,212,"15.417076,"
E,165,372,1761,215,"15.635242,"
E,165,403,1980,219,"15.926131,"
E,165,436,2198,218,"15.853408,"
E,165,468,2419,221,"16.071575,"
E,165,501,2642,223,"16.217018,"
E,165,532,2867,225,"16.362462,"
E,165,565,3094,227,"16.507907,"
E,165,597,3320,226,"16.435186,"
E,170,0,0,0,"0.000000,"
E,170,20,11,11,"0.799943,"
E,170,40,48,37,"2.690716,"
E,170,60,102,54,"3.926991,"
E,170,80,174,72,"5.235988,"
E,170,100,255,81,"5.890487,"
E,170,120,350,95,"6.908596,"
E,170,140,450,100,"7.272206,"
E,170,160,561,111,"8.072149,"
E,170,186,712,151,"10.981031,"
E,170,217,903,191,"13.889914,"
E,170,248,1102,199,"14.471690,"
E,170,280,1315,213,"15.489798,"
E,170,313,1533,218,"15.853408,"
E,170,344,1756,223,"16.217018,"
E,170,377,1980,224,"16.289741,"
E,170,409,2207,227,"16.507907,"
E,170,442,2436,229,"16.653350,"
E,170,473,2665,229,"16.653350,"
E,170,506,2896,231,"16.798793,"
E,170,538,3127,231,"16.798793,"
E,170,571,3359,232,"16.871517,"
E,175,0,0,0,"0.000000,"
E,175,20,12,12,"0.872665,"
E,175,40,52,40,"2.908882,"
E,175,60,106,54,"3.926991,"
E,175,80,176,70,"5.090544,"
E,175,100,252,76,"5.526876,"
E,175,120,344,92,"6.690429,"
E,175,141,447,103,"7.490372,"
E,175,160,552,105,"7.635817,"
E,175,186,700,148,"10.762866,"
E,175,216,892,192,"13.962636,"
E,175,248,1092,200,"14.544412,"
E,175,280,1306,214,"15.562520,"
E,175,313,1526,220,"15.998853,"
E,175,344,1751,225,"16.362462,"
E,175,377,1977,226,"16.435186,"
E,175,409,2206,229,"16.653350,"
E,175,442,2437,231,"16.798793,"
E,175,473,2669,232,"16.871517,"
E,175,506,2903,234,"17.016960,"
E,175,538,3136,233,"16.944238,"
E,175,571,3371,235,"17.089683,"
E,180,0,0,0,"0.000000,"
E,180,20,13,13,"0.945387,"
E,180,40,54,41,"2.981604,"
E,180,61,115,61,"4.436046,"
E,180,80,189,74,"5.381433,"
E,180,100,279,90,"6.544985,"
E,180,120,375,96,"6.981318,"
E,180,140,484,109,"7.926704,"
E,180,160,595,111,"8.072149,"
E,180,185,749,154,"11.199197,"
E,180,216,949,200,"14.544412,"
E,180,247,1157,208,"15.126189,"
E,180,280,1377,220,"15.998853,"
E,180,311,1603,226,"16.435186,"
E,180,344,1833,230,"16.726072,"
E,180,376,2065,232,"16.871517,"
E,180,409,2299,234,"17.016960,"
E,180,440,2535,236,"17.162405,"
E,180,473,2772,237,"17.235128,"
E,180,505,3009,237,"17.235128,"
E,180,538,3246,237,"17.235128,"
E,180,569,3483,237,"17.235128,"
E,185,0,0,0,"0.000000,"
E,185,20,15,15,"1.090831,"
E,185,40,54,39,"2.836160,"
E,185,60,118,64,"4.654211,"
E,185,80,193,75,"5.454154,"
E,185,100,286,93,"6.763152,"
E,185,120,386,100,"7.272206,"
E,185,140,499,113,"8.217594,"
E,185,160,614,115,"8.363037,"
E,185,186,784,170,"12.362750,"
E,185,218,989,205,"14.908022,"
E,185,249,1200,211,"15.344354,"
E,185,282,1422,222,"16.144296,"
E,185,313,1642,220,"15.998853,"
E,185,346,1864,222,"16.144296,"
E,185,378,2092,228,"16.580629,"
E,185,411,2325,233,"16.944238,"
E,185,442,2548,223,"16.217018,"
E,185,475,2754,206,"14.980745,"
E,185,507,2950,196,"14.253523,"
E,185,540,3146,196,"14.253523,"
E,185,571,3354,208,"15.126189,"
E,190,0,0,0,"0.000000,"
E,190,20,15,15,"1.090831,"
E,190,40,52,37,"2.690716,"
E,190,60,114,62,"4.508768,"
E,190,80,189,75,"5.454154,"
E,190,100,282,93,"6.763152,"
E,190,120,382,100,"7.272206,"
E,190,140,498,116,"8.435759,"
E,190,160,614,116,"8.435759,"
E,190,186,786,172,"12.508194,"
E,190,217,992,206,"14.980745,"
E,190,249,1205,213,"15.489798,"
E,190,280,1432,227,"16.507907,"
E,190,313,1662,230,"16.726072,"
E,190,345,1894,232,"16.871517,"
E,190,378,2128,234,"17.016960,"
E,190,409,2355,227,"16.507907,"
E,190,442,2585,230,"16.726072,"
E,190,474,2819,234,"17.016960,"
E,190,507,3057,238,"17.307849,"
E,190,538,3295,238,"17.307849,"
E,190,571,3534,239,"17.380571,"
E,195,0,0,0,"0.000000,"
E,195,20,14,14,"1.018109,"
E,195,40,56,42,"3.054327,"
E,195,60,121,65,"4.726934,"
E,195,80,201,80,"5.817764,"
E,195,100,300,99,"7.199483,"
E,195,120,404,104,"7.563094,"
E,195,140,522,118,"8.581203,"
E,195,160,640,118,"8.581203,"
E,195,186,808,168,"12.217307,"
E,195,217,1016,208,"15.126189,"
E,195,250,1242,226,"16.435186,"
E,195,281,1475,233,"16.944238,"
E,195,314,1712,237,"17.235128,"
E,195,346,1954,242,"17.598737,"
E,195,379,2197,243,"17.671461,"
E,195,410,2444,247,"17.962347,"
E,195,443,2693,249,"18.107791,"
E,195,475,2946,253,"18.398679,"
E,195,508,3200,254,"18.471403,"
E,195,539,3451,251,"18.253236,"
E,195,572,3703,252,"18.325958,"
E,200,0,0,0,"0.000000,"
E,200,20,17,17,"1.236275,"
E,200,40,61,44,"3.199770,"
E,200,60,130,69,"5.017822,"
E,200,80,213,83,"6.035931,"
E,200,100,314,101,"7.344928,"
E,200,120,422,108,"7.853982,"
E,200,140,543,121,"8.799369,"
E,200,160,673,130,"9.453868,"
E,200,187,850,177,"12.871804,"
E,200,218,1068,218,"15.853408,"
E,200,250,1300,232,"16.871517,"
E,200,282,1538,238,"17.307849,"
E,200,314,1779,241,"17.526016,"
E,200,347,2025,246,"17.889627,"
E,200,379,2272,247,"17.962347,"
E,200,411,2524,252,"18.325958,"
E,200,443,2778,254,"18.471403,"
E,200,476,3034,256,"18.616846,"
E,200,508,3284,250,"18.180513,"
E,200,540,3534,250,"18.180513,"
E,200,572,3788,254,"18.471403,"
E,205,0,0,0,"0.000000,"
E,205,20,15,15,"1.090831,"
E,205,40,57,42,"3.054327,"
E,205,60,123,66,"4.799656,"
E,205,81,206,83,"6.035931,"
E,205,100,299,93,"6.763152,"
E,205,120,411,112,"8.144871,"
E,205,140,527,116,"8.435759,"
E,205,160,657,130,"9.453868,"
E,205,186,833,176,"12.799082,"
E,205,218,1052,219,"15.926131,"
E,205,249,1287,235,"17.089683,"
E,205,282,1528,241,"17.526016,"
E,205,314,1773,245,"17.816904,"
E,205,347,2022,249,"18.107791,"
E,205,379,2273,251,"18.253236,"
E,205,411,2525,252,"18.325958,"
E,205,443,2775,250,"18.180513,"
E,205,476,3024,249,"18.107791,"
E,205,508,3276,252,"18.325958,"
E,205,540,3529,253,"18.398679,"
E,205,572,3779,250,"18.180513,"
E,210,0,0,0,"0.000000,"
E,210,20,20,20,"1.454441,"
E,210,41,66,46,"3.345215,"
E,210,60,127,61,"4.436046,"
E,210,80,204,77,"5.599598,"
E,210,100,286,82,"5.963209,"
E,210,120,384,98,"7.126761,"
E,210,140,490,106,"7.708538,"
E,210,160,610,120,"8.726648,"
E,210,185,768,158,"11.490086,"
E,210,217,980,212,"15.417076,"
E,210,247,1202,222,"16.144296,"
E,210,279,1438,236,"17.162405,"
E,210,312,1681,243,"17.671461,"
E,210,344,1930,249,"18.107791,"
E,210,376,2185,255,"18.544124,"
E,210,408,2442,257,"18.689569,"
E,210,441,2699,257,"18.689569,"
E,210,473,2956,257,"18.689569,"
E,210,505,3214,258,"18.762290,"
E,210,537,3473,259,"18.835012,"
E,210,570,3732,259,"18.835012,"
E,215,0,0,0,"0.000000,"
E,215,20,17,17,"1.236275,"
E,215,40,67,50,"3.636103,"
E,215,60,139,72,"5.235988,"
E,215,80,232,93,"6.763152,"
E,215,100,335,103,"7.490372,"
E,215,120,454,119,"8.653925,"
E,215,140,576,122,"8.872092,"
E,215,160,712,136,"9.890200,"
E,215,188,908,196,"14.253523,"
E,215,219,1135,227,"16.507907,"
E,215,251,1379,244,"17.744182,"
E,215,283,1627,248,"18.035070,"
E,215,316,1879,252,"18.325958,"
E,215,348,2131,252,"18.325958,"
E,215,380,2380,249,"18.107791,"
E,215,412,2635,255,"18.544124,"
E,215,445,2891,256,"18.616846,"
E,215,477,3147,256,"18.616846,"
E,215,509,3405,258,"18.762290,"
E,215,541,3665,260,"18.907735,"
E,215,574,3925,260,"18.907735,"
E,220,0,0,0,"0.000000,"
E,220,20,16,16,"1.163553,"
E,220,40,62,46,"3.345215,"
E,220,60,125,63,"4.581490,"
E,220,80,202,77,"5.599598,"
E,220,100,284,82,"5.963209,"
E,220,120,376,92,"6.690429,"
E,220,140,467,91,"6.617707,"
E,220,160,563,96,"6.981318,"
E,220,184,671,108,"7.853982,"
E,220,213,804,133,"9.672034,"
E,220,243,939,135,"9.817478,"
E,220,274,1088,149,"10.835587,"
E,220,306,1257,169,"12.290028,"
E,220,338,1428,171,"12.435472,"
E,220,370,1602,174,"12.653637,"
E,220,403,1778,176,"12.799082,"
E,220,435,1952,174,"12.653637,"
E,220,467,2128,176,"12.799082,"
E,220,499,2304,176,"12.799082,"
E,220,532,2480,176,"12.799082,"
E,220,564,2656,176,"12.799082,"
E,220,596,2830,174,"12.653637,"
E,225,0,0,0,"0.000000,"
E,225,20,16,16,"1.163553,"
E,225,40,60,44,"3.199770,"
E,225,60,128,68,"4.945100,"
E,225,80,206,78,"5.672320,"
E,225,100,300,94,"6.835874,"
E,225,120,396,96,"6.981318,"
E,225,140,503,107,"7.781260,"
E,225,160,609,106,"7.708538,"
E,225,185,761,152,"11.053752,"
E,225,216,964,203,"14.762578,"
E,225,248,1184,220,"15.998853,"
E,225,279,1422,238,"17.307849,"
E,225,312,1666,244,"17.744182,"
E,225,344,1912,246,"17.889627,"
E,225,377,2166,254,"18.471403,"
E,225,408,2422,256,"18.616846,"
E,225,441,2682,260,"18.907735,"
E,225,473,2943,261,"18.980457,"
E,225,505,3206,263,"19.125902,"
E,225,537,3470,264,"19.198623,"
E,225,569,3734,264,"19.198623,"
E,230,0,0,0,"0.000000,"
E,230,20,20,20,"1.454441,"
E,230,40,67,47,"3.417937,"
E,230,60,142,75,"5.454154,"
E,230,80,233,91,"6.617707,"
E,230,100,345,112,"8.144871,"
E,230,120,463,118,"8.581203,"
E,230,140,598,135,"9.817478,"
E,230,161,740,142,"10.326532,"
E,230,187,942,202,"14.689856,"
E,230,219,1179,237,"17.235128,"
E,230,251,1434,255,"18.544124,"
E,230,283,1692,258,"18.762290,"
E,230,315,1950,258,"18.762290,"
E,230,348,2210,260,"18.907735,"
E,230,380,2470,260,"18.907735,"
E,230,412,2730,260,"18.907735,"
E,230,444,2990,260,"18.907735,"
E,230,477,3252,262,"19.053178,"
E,230,509,3518,266,"19.344066,"
E,230,541,3784,266,"19.344066,"
E,230,573,4052,268,"19.489511,"
E,235,0,0,0,"0.000000,"
E,235,20,15,15,"1.090831,"
E,235,40,56,41,"2.981604,"
E,235,60,122,66,"4.799656,"
E,235,80,196,74,"5.381433,"
E,235,100,287,91,"6.617707,"
E,235,120,390,103,"7.490372,"
E,235,140,509,119,"8.653925,"
E,235,160,640,131,"9.526590,"
E,235,186,819,179,"13.017249,"
E,235,218,1046,227,"16.507907,"
E,235,250,1292,246,"17.889627,"
E,235,282,1549,257,"18.689569,"
E,235,314,1810,261,"18.980457,"
E,235,347,2074,264,"19.198623,"
E,235,379,2340,266,"19.344066,"
E,235,411,2608,268,"19.489511,"
E,235,443,2874,266,"19.344066,"
E,235,476,3141,267,"19.416788,"
E,235,508,3408,267,"19.416788,"
E,235,540,3677,269,"19.562232,"
E,235,572,3947,270,"19.634954,"
E,240,0,0,0,"0.000000,"
E,240,20,24,24,"1.745329,"
E,240,40,85,61,"4.436046,"
E,240,60,177,92,"6.690429,"
E,240,81,289,112,"8.144871,"
E,240,100,408,119,"8.653925,"
E,240,120,543,135,"9.817478,"
E,240,140,680,137,"9.962923,"
E,240,160,830,150,"10.908309,"
E,240,189,1054,224,"16.289741,"
E,240,222,1308,254,"18.471403,"
E,240,254,1570,262,"19.053178,"
E,240,285,1835,265,"19.271345,"
E,240,318,2104,269,"19.562232,"
E,240,350,2375,271,"19.707677,"
E,240,383,2646,271,"19.707677,"
E,240,414,2920,274,"19.925844,"
E,240,447,3193,273,"19.853120,"
E,240,479,3466,273,"19.853120,"
E,240,512,3738,272,"19.780399,"
E,240,543,4010,272,"19.780399,"
E,240,576,4283,273,"19.853120,"
E,245,0,0,0,"0.000000,"
E,245,20,22,22,"1.599885,"
E,245,40,72,50,"3.636103,"
E,245,60,147,75,"5.454154,"
E,245,80,231,84,"6.108653,"
E,245,100,332,101,"7.344928,"
E,245,120,451,119,"8.653925,"
E,245,140,578,127,"9.235702,"
E,245,160,720,142,"10.326532,"
E,245,188,908,188,"13.671748,"
E,245,219,1129,221,"16.071575,"
E,245,252,1375,246,"17.889627,"
E,245,283,1620,245,"17.816904,"
E,245,316,1847,227,"16.507907,"
E,245,348,2066,219,"15.926131,"
E,245,381,2283,217,"15.780687,"
E,245,412,2498,215,"15.635242,"
E,245,445,2722,224,"16.289741,"
E,245,477,2963,241,"17.526016,"
E,245,510,3218,255,"18.544124,"
E,245,541,3482,264,"19.198623,"
E,245,574,3752,270,"19.634954,"
E,250,0,0,0,"0.000000,"
E,250,20,25,25,"1.818051,"
E,250,40,90,65,"4.726934,"
E,250,60,189,99,"7.199483,"
E,250,81,311,122,"8.872092,"
E,250,100,441,130,"9.453868,"
E,250,120,589,148,"10.762866,"
E,250,140,739,150,"10.908309,"
E,250,160,903,164,"11.926418,"
E,250,191,1156,253,"18.398679,"
E,250,223,1421,265,"19.271345,"
E,250,256,1689,268,"19.489511,"
E,250,287,1962,273,"19.853120,"
E,250,320,2241,279,"20.289453,"
E,250,352,2522,281,"20.434898,"
E,250,385,2805,283,"20.580343,"
E,250,416,3089,284,"20.653062,"
E,250,449,3373,284,"20.653062,"
E,250,481,3657,284,"20.653062,"
E,250,514,3943,286,"20.798507,"
E,250,545,4230,287,"20.871229,"
E,250,577,4517,287,"20.871229,"
E,255,0,0,0,"0.000000,"
E,255,20,12,12,"0.872665,"
E,255,40,53,41,"2.981604,"
