motor,pwm,t_ms,count_acumulado,delta_count,vel_rad_s
D,65,548,0,0,0.000000
D,65,573,0,0,0.000000
D,65,596,0,0,0.000000
D,70,0,0,0,0.000000
D,70,20,0,0,0.000000
D,70,40,0,0,0.000000
D,70,60,0,0,0.000000
D,70,80,0,0,0.000000
D,70,100,0,0,0.000000
D,70,120,0,0,0.000000
D,70,140,0,0,0.000000
D,70,160,0,0,0.000000
D,70,180,0,0,0.000000
D,70,200,0,0,0.000000
D,70,220,0,0,0.000000
D,70,240,0,0,0.000000
D,70,260,0,0,0.000000
D,70,280,0,0,0.000000
D,70,300,0,0,0.000000
D,70,320,0,0,0.000000
D,70,340,0,0,0.000000
D,70,360,0,0,0.000000
D,70,381,0,0,0.000000
D,70,404,0,0,0.000000
D,70,428,0,0,0.000000
D,70,452,0,0,0.000000
D,70,476,0,0,0.000000
D,70,500,0,0,0.000000
D,70,524,0,0,0.000000
D,70,547,0,0,0.000000
D,70,572,0,0,0.000000
D,70,596,0,0,0.000000
D,75,0,0,0,0.000000
D,75,20,0,0,0.000000
D,75,40,0,0,0.000000
D,75,60,0,0,0.000000
D,75,80,0,0,0.000000
D,75,100,0,0,0.000000
D,75,120,0,0,0.000000
D,75,140,0,0,0.000000
D,75,160,0,0,0.000000
D,75,180,0,0,0.000000
D,75,200,0,0,0.000000
D,75,220,0,0,0.000000
D,75,240,0,0,0.000000
D,75,260,0,0,0.000000
D,75,281,0,0,0.000000
D,75,300,0,0,0.000000
D,75,320,0,0,0.000000
D,75,340,0,0,0.000000
D,75,360,0,0,0.000000
D,75,381,0,0,0.000000
D,75,404,0,0,0.000000
D,75,428,0,0,0.000000
D,75,453,0,0,0.000000
D,75,476,0,0,0.000000
D,75,501,0,0,0.000000
D,75,524,0,0,0.000000
D,75,548,0,0,0.000000
D,75,572,0,0,0.000000
D,75,596,0,0,0.000000
D,80,0,0,0,0.000000
D,80,20,0,0,0.000000
D,80,40,0,0,0.000000
D,80,60,0,0,0.000000
D,80,80,0,0,0.000000
D,80,100,0,0,0.000000
D,80,120,0,0,0.000000
D,80,141,0,0,0.000000
D,80,160,0,0,0.000000
D,80,180,0,0,0.000000
D,80,200,0,0,0.000000
D,80,220,0,0,0.000000
D,80,240,0,0,0.000000
D,80,260,0,0,0.000000
D,80,280,0,0,0.000000
D,80,300,0,0,0.000000
D,80,320,0,0,0.000000
D,80,340,0,0,0.000000
D,80,360,0,0,0.000000
D,80,381,0,0,0.000000
D,80,405,0,0,0.000000
D,80,428,0,0,0.000000
D,80,453,0,0,0.000000
D,80,476,0,0,0.000000
D,80,501,0,0,0.000000
D,80,525,0,0,0.000000
D,80,548,0,0,0.000000
D,80,573,0,0,0.000000
D,80,596,0,0,0.000000
D,85,0,0,0,0.000000
D,85,20,0,0,0.000000
D,85,40,0,0,0.000000
D,85,60,0,0,0.000000
D,85,80,0,0,0.000000
D,85,100,0,0,0.000000
D,85,120,0,0,0.000000
D,85,140,0,0,0.000000
D,85,160,0,0,0.000000
D,85,180,0,0,0.000000
D,85,200,0,0,0.000000
D,85,220,0,0,0.000000
D,85,240,0,0,0.000000
D,85,260,0,0,0.000000
D,85,280,0,0,0.000000
D,85,300,0,0,0.000000
D,85,320,0,0,0.000000
D,85,341,0,0,0.000000
D,85,360,0,0,0.000000
D,85,380,0,0,0.000000
D,85,404,0,0,0.000000
D,85,428,0,0,0.000000
D,85,452,0,0,0.000000
D,85,476,0,0,0.000000
D,85,500,0,0,0.000000
D,85,524,0,0,0.000000
D,85,547,0,0,0.000000
D,85,572,0,0,0.000000
D,85,595,0,0,0.000000
D,90,0,0,0,0.000000
D,90,20,0,0,0.000000
D,90,40,0,0,0.000000
D,90,60,0,0,0.000000
D,90,80,0,0,0.000000
D,90,100,0,0,0.000000
D,90,120,0,0,0.000000
D,90,140,0,0,0.000000
D,90,160,0,0,0.000000
D,90,180,0,0,0.000000
D,90,201,0,0,0.000000
D,90,220,0,0,0.000000
D,90,240,0,0,0.000000
D,90,260,0,0,0.000000
D,90,280,0,0,0.000000
D,90,300,0,0,0.000000
D,90,320,0,0,0.000000
D,90,340,0,0,0.000000
D,90,360,0,0,0.000000
D,90,381,0,0,0.000000
D,90,404,0,0,0.000000
D,90,428,0,0,0.000000
D,90,452,0,0,0.000000
D,90,476,0,0,0.000000
D,90,501,0,0,0.000000
D,90,524,0,0,0.000000
D,90,548,0,0,0.000000
D,90,572,0,0,0.000000
D,90,596,0,0,0.000000
D,95,0,0,0,0.000000
D,95,20,0,0,0.000000
D,95,40,0,0,0.000000
D,95,61,0,0,0.000000
D,95,80,0,0,0.000000
D,95,100,0,0,0.000000
D,95,120,0,0,0.000000
D,95,140,0,0,0.000000
D,95,160,0,0,0.000000
D,95,180,0,0,0.000000
D,95,200,0,0,0.000000
D,95,220,0,0,0.000000
D,95,240,0,0,0.000000
D,95,260,0,0,0.000000
D,95,280,0,0,0.000000
D,95,300,0,0,0.000000
D,95,320,0,0,0.000000
D,95,340,0,0,0.000000
D,95,360,0,0,0.000000
D,95,381,0,0,0.000000
D,95,405,0,0,0.000000
D,95,428,0,0,0.000000
D,95,453,0,0,0.000000
D,95,476,0,0,0.000000
D,95,501,0,0,0.000000
D,95,524,0,0,0.000000
D,95,548,0,0,0.000000
D,95,573,0,0,0.000000
D,95,596,0,0,0.000000
D,100,0,0,0,0.000000
D,100,20,0,0,0.000000
D,100,40,0,0,0.000000
D,100,60,0,0,0.000000
D,100,80,0,0,0.000000
D,100,100,0,0,0.000000
D,100,120,0,0,0.000000
D,100,140,0,0,0.000000
D,100,160,0,0,0.000000
D,100,180,0,0,0.000000
D,100,200,0,0,0.000000
D,100,220,0,0,0.000000
D,100,240,0,0,0.000000
D,100,260,0,0,0.000000
D,100,280,0,0,0.000000
D,100,300,0,0,0.000000
D,100,326,0,0,0.000000
D,100,351,0,0,0.000000
D,100,376,0,0,0.000000
D,100,401,0,0,0.000000
D,100,425,0,0,0.000000
D,100,451,0,0,0.000000
D,100,476,0,0,0.000000
D,100,500,0,0,0.000000
D,100,526,0,0,0.000000
D,100,550,0,0,0.000000
D,100,576,0,0,0.000000
D,105,0,0,0,0.000000
D,105,20,0,0,0.000000
D,105,40,0,0,0.000000
D,105,60,0,0,0.000000
D,105,80,0,0,0.000000
D,105,100,0,0,0.000000
D,105,120,0,0,0.000000
D,105,140,0,0,0.000000
D,105,160,0,0,0.000000
D,105,180,0,0,0.000000
D,105,200,0,0,0.000000
D,105,220,0,0,0.000000
D,105,240,0,0,0.000000
D,105,260,0,0,0.000000
D,105,280,0,0,0.000000
D,105,300,0,0,0.000000
D,105,326,0,0,0.000000
D,105,350,0,0,0.000000
D,105,375,0,0,0.000000
D,105,401,0,0,0.000000
D,105,425,0,0,0.000000
D,105,450,0,0,0.000000
D,105,475,0,0,0.000000
D,105,500,0,0,0.000000
D,105,526,0,0,0.000000
D,105,550,0,0,0.000000
D,105,575,0,0,0.000000
D,110,0,0,0,0.000000
D,110,20,0,0,0.000000
D,110,40,0,0,0.000000
D,110,60,0,0,0.000000
D,110,80,0,0,0.000000
D,110,100,0,0,0.000000
D,110,120,0,0,0.000000
D,110,140,0,0,0.000000
D,110,160,0,0,0.000000
D,110,180,0,0,0.000000
D,110,200,0,0,0.000000
D,110,220,0,0,0.000000
D,110,240,0,0,0.000000
D,110,260,0,0,0.000000
D,110,280,0,0,0.000000
D,110,301,0,0,0.000000
D,110,326,0,0,0.000000
D,110,351,0,0,0.000000
D,110,376,0,0,0.000000
D,110,400,0,0,0.000000
D,110,426,0,0,0.000000
D,110,451,0,0,0.000000
D,110,476,0,0,0.000000
D,110,501,0,0,0.000000
D,110,525,0,0,0.000000
D,110,551,0,0,0.000000
D,110,576,0,0,0.000000
D,115,0,0,0,0.000000
D,115,20,0,0,0.000000
D,115,40,0,0,0.000000
D,115,60,0,0,0.000000
D,115,80,0,0,0.000000
D,115,100,0,0,0.000000
D,115,120,0,0,0.000000
D,115,140,0,0,0.000000
D,115,160,0,0,0.000000
D,115,180,0,0,0.000000
D,115,200,0,0,0.000000
D,115,220,0,0,0.000000
D,115,240,0,0,0.000000
D,115,260,0,0,0.000000
D,115,280,0,0,0.000000
D,115,301,0,0,0.000000
D,115,325,0,0,0.000000
D,115,350,0,0,0.000000
D,115,376,0,0,0.000000
D,115,400,0,0,0.000000
D,115,425,0,0,0.000000
D,115,450,0,0,0.000000
D,115,475,0,0,0.000000
D,115,501,0,0,0.000000
D,115,525,0,0,0.000000
D,115,550,0,0,0.000000
D,115,575,0,0,0.000000
D,120,0,0,0,0.000000
D,120,20,0,0,0.000000
D,120,40,0,0,0.000000
D,120,60,0,0,0.000000
D,120,80,0,0,0.000000
D,120,100,0,0,0.000000
D,120,121,0,0,0.000000
D,120,140,0,0,0.000000
D,120,160,0,0,0.000000
D,120,180,0,0,0.000000
D,120,200,0,0,0.000000
D,120,220,0,0,0.000000
D,120,240,0,0,0.000000
D,120,260,0,0,0.000000
D,120,280,0,0,0.000000
D,120,300,0,0,0.000000
D,120,325,0,0,0.000000
D,120,350,0,0,0.000000
D,120,374,0,0,0.000000
D,120,400,0,0,0.000000
D,120,425,0,0,0.000000
D,120,450,0,0,0.000000
D,120,475,0,0,0.000000
D,120,499,0,0,0.000000
D,120,525,0,0,0.000000
D,120,550,0,0,0.000000
D,120,574,0,0,0.000000
D,125,0,0,0,0.000000
D,125,20,0,0,0.000000
D,125,40,0,0,0.000000
D,125,60,0,0,0.000000
D,125,80,0,0,0.000000
D,125,100,0,0,0.000000
D,125,120,0,0,0.000000
D,125,140,0,0,0.000000
D,125,160,0,0,0.000000
D,125,180,0,0,0.000000
D,125,200,0,0,0.000000
D,125,220,0,0,0.000000
D,125,240,0,0,0.000000
D,125,260,0,0,0.000000
D,125,280,0,0,0.000000
D,125,302,0,0,0.000000
D,125,326,0,0,0.000000
D,125,352,0,0,0.000000
D,125,376,0,0,0.000000
D,125,401,0,0,0.000000
D,125,426,0,0,0.000000
D,125,451,0,0,0.000000
D,125,477,0,0,0.000000
D,125,501,0,0,0.000000
D,125,526,0,0,0.000000
D,125,551,0,0,0.000000
D,125,576,0,0,0.000000
D,130,0,0,0,0.000000
D,130,20,0,0,0.000000
D,130,40,0,0,0.000000
D,130,60,0,0,0.000000
D,130,80,0,0,0.000000
D,130,100,0,0,0.000000
D,130,120,0,0,0.000000
D,130,140,0,0,0.000000
D,130,160,0,0,0.000000
D,130,180,0,0,0.000000
D,130,200,0,0,0.000000
D,130,220,0,0,0.000000
D,130,240,0,0,0.000000
D,130,260,0,0,0.000000
D,130,280,0,0,0.000000
D,130,301,0,0,0.000000
D,130,326,0,0,0.000000
D,130,351,0,0,0.000000
D,130,376,0,0,0.000000
D,130,401,0,0,0.000000
D,130,426,0,0,0.000000
D,130,451,0,0,0.000000
D,130,475,0,0,0.000000
D,130,501,0,0,0.000000
D,130,526,0,0,0.000000
D,130,550,0,0,0.000000
D,130,576,0,0,0.000000
D,135,0,0,0,0.000000
D,135,20,0,0,0.000000
D,135,40,0,0,0.000000
D,135,60,0,0,0.000000
D,135,80,0,0,0.000000
D,135,101,0,0,0.000000
D,135,120,0,0,0.000000
D,135,140,0,0,0.000000
D,135,160,0,0,0.000000
D,135,180,0,0,0.000000
D,135,200,0,0,0.000000
D,135,220,0,0,0.000000
D,135,240,0,0,0.000000
D,135,260,0,0,0.000000
D,135,280,0,0,0.000000
D,135,300,0,0,0.000000
D,135,326,0,0,0.000000
D,135,350,0,0,0.000000
D,135,375,0,0,0.000000
D,135,401,0,0,0.000000
D,135,425,0,0,0.000000
D,135,451,0,0,0.000000
D,135,475,0,0,0.000000
D,135,500,0,0,0.000000
D,135,525,0,0,0.000000
D,135,550,0,0,0.000000
D,135,575,0,0,0.000000
D,140,0,0,0,0.000000
D,140,20,0,0,0.000000
D,140,40,0,0,0.000000
D,140,60,0,0,0.000000
D,140,80,0,0,0.000000
D,140,100,0,0,0.000000
D,140,120,0,0,0.000000
D,140,140,0,0,0.000000
D,140,160,0,0,0.000000
D,140,180,0,0,0.000000
D,140,200,0,0,0.000000
D,140,220,0,0,0.000000
D,140,240,0,0,0.000000
D,140,260,0,0,0.000000
D,140,280,0,0,0.000000
D,140,301,0,0,0.000000
D,140,326,0,0,0.000000
D,140,351,0,0,0.000000
D,140,376,0,0,0.000000
D,140,401,0,0,0.000000
D,140,426,0,0,0.000000
D,140,451,0,0,0.000000
D,140,476,0,0,0.000000
D,140,501,0,0,0.000000
D,140,525,0,0,0.000000
D,140,551,0,0,0.000000
D,140,575,0,0,0.000000
D,145,0,0,0,0.000000
D,145,20,0,0,0.000000
D,145,40,0,0,0.000000
D,145,60,0,0,0.000000
D,145,80,0,0,0.000000
D,145,100,0,0,0.000000
D,145,120,0,0,0.000000
D,145,140,0,0,0.000000
D,145,160,0,0,0.000000
D,145,180,0,0,0.000000
D,145,200,0,0,0.000000
D,145,220,0,0,0.000000
D,145,240,0,0,0.000000
D,145,260,0,0,0.000000
D,145,280,0,0,0.000000
D,145,301,0,0,0.000000
D,145,325,0,0,0.000000
D,145,350,0,0,0.000000
D,145,376,0,0,0.000000
D,145,400,0,0,0.000000
D,145,426,0,0,0.000000
D,145,450,0,0,0.000000
D,145,475,0,0,0.000000
D,145,501,0,0,0.000000
D,145,525,0,0,0.000000
D,145,550,0,0,0.000000
D,145,575,0,0,0.000000
D,150,0,0,0,0.000000
D,150,20,0,0,0.000000
D,150,40,0,0,0.000000
D,150,60,0,0,0.000000
D,150,81,0,0,0.000000
D,150,100,0,0,0.000000
D,150,120,0,0,0.000000
D,150,140,0,0,0.000000
D,150,160,0,0,0.000000
D,150,180,0,0,0.000000
D,150,200,0,0,0.000000
D,150,220,0,0,0.000000
D,150,240,0,0,0.000000
D,150,260,0,0,0.000000
D,150,280,0,0,0.000000
D,150,300,0,0,0.000000
D,150,325,0,0,0.000000
D,150,350,0,0,0.000000
D,150,375,0,0,0.000000
D,150,400,0,0,0.000000
D,150,425,0,0,0.000000
D,150,450,0,0,0.000000
D,150,475,0,0,0.000000
D,150,499,0,0,0.000000
D,150,525,0,0,0.000000
D,150,550,0,0,0.000000
D,150,575,0,0,0.000000
D,155,0,0,0,0.000000
D,155,20,0,0,0.000000
D,155,40,0,0,0.000000
D,155,60,0,0,0.000000
D,155,80,0,0,0.000000
D,155,100,0,0,0.000000
D,155,120,0,0,0.000000
D,155,140,0,0,0.000000
D,155,160,0,0,0.000000
D,155,180,0,0,0.000000
D,155,200,0,0,0.000000
D,155,220,0,0,0.000000
D,155,240,0,0,0.000000
D,155,260,0,0,0.000000
D,155,280,0,0,0.000000
D,155,300,0,0,0.000000
D,155,325,0,0,0.000000
D,155,351,0,0,0.000000
D,155,375,0,0,0.000000
D,155,401,0,0,0.000000
D,155,425,0,0,0.000000
D,155,450,0,0,0.000000
D,155,476,0,0,0.000000
D,155,500,0,0,0.000000
D,155,525,0,0,0.000000
D,155,550,0,0,0.000000
D,155,575,0,0,0.000000
D,160,0,0,0,0.000000
D,160,20,0,0,0.000000
D,160,40,0,0,0.000000
D,160,60,0,0,0.000000
D,160,80,0,0,0.000000
D,160,100,0,0,0.000000
D,160,120,0,0,0.000000
D,160,140,0,0,0.000000
D,160,160,0,0,0.000000
D,160,180,0,0,0.000000
D,160,200,0,0,0.000000
D,160,220,0,0,0.000000
D,160,240,0,0,0.000000
D,160,260,0,0,0.000000
D,160,280,0,0,0.000000
D,160,301,0,0,0.000000
D,160,326,0,0,0.000000
D,160,351,0,0,0.000000
D,160,376,0,0,0.000000
D,160,401,0,0,0.000000
D,160,426,0,0,0.000000
D,160,451,0,0,0.000000
D,160,475,0,0,0.000000
D,160,501,0,0,0.000000
D,160,526,0,0,0.000000
D,160,551,0,0,0.000000
D,160,576,0,0,0.000000
D,165,0,0,0,0.000000
D,165,20,0,0,0.000000
D,165,40,0,0,0.000000
D,165,61,0,0,0.000000
D,165,80,0,0,0.000000
D,165,100,0,0,0.000000
D,165,120,0,0,0.000000
D,165,140,0,0,0.000000
D,165,160,0,0,0.000000
D,165,180,0,0,0.000000
D,165,200,0,0,0.000000
D,165,220,0,0,0.000000
D,165,240,0,0,0.000000
D,165,260,0,0,0.000000
D,165,280,0,0,0.000000
D,165,300,0,0,0.000000
D,165,326,0,0,0.000000
D,165,350,0,0,0.000000
D,165,376,0,0,0.000000
D,165,400,0,0,0.000000
D,165,425,0,0,0.000000
D,165,451,0,0,0.000000
D,165,475,0,0,0.000000
D,165,500,0,0,0.000000
D,165,525,0,0,0.000000
D,165,550,0,0,0.000000
D,165,576,0,0,0.000000
D,170,0,0,0,0.000000
D,170,20,0,0,0.000000
D,170,40,0,0,0.000000
D,170,60,0,0,0.000000
D,170,80,0,0,0.000000
D,170,100,0,0,0.000000
D,170,120,0,0,0.000000
D,170,140,0,0,0.000000
D,170,160,0,0,0.000000
D,170,180,0,0,0.000000
D,170,200,0,0,0.000000
D,170,220,0,0,0.000000
D,170,240,0,0,0.000000
D,170,260,0,0,0.000000
D,170,281,0,0,0.000000
D,170,300,0,0,0.000000
D,170,326,0,0,0.000000
D,170,350,0,0,0.000000
D,170,375,0,0,0.000000
D,170,400,0,0,0.000000
D,170,425,0,0,0.000000
D,170,449,0,0,0.000000
D,170,475,0,0,0.000000
D,170,500,0,0,0.000000
D,170,525,0,0,0.000000
D,170,550,0,0,0.000000
D,170,574,0,0,0.000000
D,175,0,0,0,0.000000
D,175,20,0,0,0.000000
D,175,40,0,0,0.000000
D,175,60,0,0,0.000000
D,175,80,0,0,0.000000
D,175,100,0,0,0.000000
D,175,120,0,0,0.000000
D,175,140,0,0,0.000000
D,175,161,0,0,0.000000
D,175,180,0,0,0.000000
D,175,200,0,0,0.000000
D,175,220,0,0,0.000000
D,175,240,0,0,0.000000
D,175,260,0,0,0.000000
D,175,280,0,0,0.000000
D,175,301,0,0,0.000000
D,175,325,0,0,0.000000
D,175,351,0,0,0.000000
D,175,376,0,0,0.000000
D,175,400,0,0,0.000000
D,175,426,0,0,0.000000
D,175,450,0,0,0.000000
D,175,476,0,0,0.000000
D,175,500,0,0,0.000000
D,175,525,0,0,0.000000
D,175,551,0,0,0.000000
D,175,575,0,0,0.000000
D,180,0,0,0,0.000000
D,180,20,0,0,0.000000
D,180,40,0,0,0.000000
D,180,60,0,0,0.000000
D,180,80,0,0,0.000000
D,180,100,0,0,0.000000
D,180,120,0,0,0.000000
D,180,140,0,0,0.000000
D,180,160,0,0,0.000000
D,180,180,0,0,0.000000
D,180,200,0,0,0.000000
D,180,220,0,0,0.000000
D,180,240,0,0,0.000000
D,180,260,0,0,0.000000
D,180,280,0,0,0.000000
D,180,301,0,0,0.000000
D,180,325,0,0,0.000000
D,180,350,0,0,0.000000
D,180,375,0,0,0.000000
D,180,400,0,0,0.000000
D,180,425,0,0,0.000000
D,180,450,0,0,0.000000
D,180,475,0,0,0.000000
D,180,500,0,0,0.000000
D,180,525,0,0,0.000000
D,180,549,0,0,0.000000
D,180,575,0,0,0.000000
D,185,0,0,0,0.000000
D,185,20,0,0,0.000000
D,185,40,0,0,0.000000
D,185,60,0,0,0.000000
D,185,80,0,0,0.000000
D,185,100,0,0,0.000000
D,185,120,0,0,0.000000
D,185,140,0,0,0.000000
D,185,160,0,0,0.000000
D,185,180,0,0,0.000000
D,185,200,0,0,0.000000
D,185,220,0,0,0.000000
D,185,240,0,0,0.000000
D,185,260,0,0,0.000000
D,185,280,0,0,0.000000
D,185,300,0,0,0.000000
D,185,326,0,0,0.000000
D,185,351,0,0,0.000000
D,185,375,0,0,0.000000
D,185,401,0,0,0.000000
D,185,425,0,0,0.000000
D,185,451,0,0,0.000000
D,185,476,0,0,0.000000
D,185,500,0,0,0.000000
D,185,526,0,0,0.000000
D,185,550,0,0,0.000000
D,185,575,0,0,0.000000
D,190,0,0,0,0.000000
D,190,20,0,0,0.000000
D,190,40,0,0,0.000000
D,190,60,0,0,0.000000
D,190,80,0,0,0.000000
D,190,100,0,0,0.000000
D,190,120,0,0,0.000000
D,190,140,0,0,0.000000
D,190,160,0,0,0.000000
D,190,180,0,0,0.000000
D,190,200,0,0,0.000000
D,190,220,0,0,0.000000
D,190,240,0,0,0.000000
D,190,260,0,0,0.000000
D,190,280,0,0,0.000000
D,190,301,0,0,0.000000
D,190,326,0,0,0.000000
D,190,351,0,0,0.000000
D,190,376,0,0,0.000000
D,190,402,0,0,0.000000
D,190,426,0,0,0.000000
D,190,451,0,0,0.000000
D,190,476,0,0,0.000000
D,190,501,0,0,0.000000
D,190,526,0,0,0.000000
D,190,551,0,0,0.000000
D,190,576,0,0,0.000000
D,195,0,0,0,0.000000
D,195,21,0,0,0.000000
D,195,40,0,0,0.000000
D,195,60,0,0,0.000000
D,195,80,0,0,0.000000
D,195,100,0,0,0.000000
D,195,120,0,0,0.000000
D,195,140,0,0,0.000000
D,195,160,0,0,0.000000
D,195,180,0,0,0.000000
D,195,200,0,0,0.000000
D,195,220,0,0,0.000000
D,195,240,0,0,0.000000
D,195,260,0,0,0.000000
D,195,280,0,0,0.000000
D,195,301,0,0,0.000000
D,195,326,0,0,0.000000
D,195,350,0,0,0.000000
D,195,376,0,0,0.000000
D,195,400,0,0,0.000000
D,195,426,0,0,0.000000
D,195,451,0,0,0.000000
D,195,475,0,0,0.000000
D,195,501,0,0,0.000000
D,195,525,0,0,0.000000
D,195,550,0,0,0.000000
D,195,576,0,0,0.000000
D,200,0,0,0,0.000000
D,200,20,0,0,0.000000
D,200,40,0,0,0.000000
D,200,60,0,0,0.000000
D,200,80,0,0,0.000000
D,200,100,0,0,0.000000
D,200,120,0,0,0.000000
D,200,140,0,0,0.000000
D,200,160,0,0,0.000000
D,200,180,0,0,0.000000
D,200,200,0,0,0.000000
D,200,220,0,0,0.000000
D,200,241,0,0,0.000000
D,200,260,0,0,0.000000
D,200,280,0,0,0.000000
D,200,300,0,0,0.000000
D,200,326,0,0,0.000000
D,200,350,0,0,0.000000
D,200,376,0,0,0.000000
D,200,400,0,0,0.000000
D,200,425,0,0,0.000000
D,200,450,0,0,0.000000
D,200,475,0,0,0.000000
D,200,500,0,0,0.000000
D,200,525,0,0,0.000000
D,200,550,0,0,0.000000
D,200,575,0,0,0.000000
D,205,0,0,0,0.000000
D,205,20,0,0,0.000000
D,205,40,0,0,0.000000
D,205,60,0,0,0.000000
D,205,80,0,0,0.000000
D,205,100,0,0,0.000000
D,205,120,0,0,0.000000
D,205,140,0,0,0.000000
D,205,160,0,0,0.000000
D,205,180,0,0,0.000000
D,205,200,0,0,0.000000
D,205,220,0,0,0.000000
D,205,240,0,0,0.000000
D,205,260,0,0,0.000000
D,205,280,0,0,0.000000
D,205,300,0,0,0.000000
D,205,324,0,0,0.000000
D,205,350,0,0,0.000000
D,205,374,0,0,0.000000
D,205,400,0,0,0.000000
D,205,425,0,0,0.000000
D,205,449,0,0,0.000000
D,205,475,0,0,0.000000
D,205,499,0,0,0.000000
D,205,524,0,0,0.000000
D,205,550,0,0,0.000000
D,205,574,0,0,0.000000
D,210,0,0,0,0.000000
D,210,20,0,0,0.000000
D,210,40,0,0,0.000000
D,210,60,0,0,0.000000
D,210,80,0,0,0.000000
D,210,100,0,0,0.000000
D,210,120,0,0,0.000000
D,210,140,0,0,0.000000
D,210,160,0,0,0.000000
D,210,180,0,0,0.000000
D,210,200,0,0,0.000000
D,210,220,0,0,0.000000
D,210,240,0,0,0.000000
D,210,260,0,0,0.000000
D,210,280,0,0,0.000000
D,210,301,0,0,0.000000
D,210,325,0,0,0.000000
D,210,351,0,0,0.000000
D,210,375,0,0,0.000000
D,210,400,0,0,0.000000
D,210,425,0,0,0.000000
D,210,450,0,0,0.000000
D,210,475,0,0,0.000000
D,210,500,0,0,0.000000
D,210,525,0,0,0.000000
D,210,550,0,0,0.000000
D,210,575,0,0,0.000000
D,215,0,0,0,0.000000
D,215,20,0,0,0.000000
D,215,40,0,0,0.000000
D,215,60,0,0,0.000000
D,215,80,0,0,0.000000
D,215,100,0,0,0.000000
D,215,120,0,0,0.000000
D,215,140,0,0,0.000000
D,215,160,0,0,0.000000
D,215,180,0,0,0.000000
D,215,200,0,0,0.000000
D,215,221,0,0,0.000000
D,215,240,0,0,0.000000
D,215,260,0,0,0.000000
D,215,280,0,0,0.000000
D,215,301,0,0,0.000000
D,215,326,0,0,0.000000
D,215,351,0,0,0.000000
D,215,376,0,0,0.000000
D,215,401,0,0,0.000000
D,215,425,0,0,0.000000
D,215,451,0,0,0.000000
D,215,475,0,0,0.000000
D,215,501,0,0,0.000000
D,215,526,0,0,0.000000
D,215,550,0,0,0.000000
D,215,576,0,0,0.000000
D,220,0,0,0,0.000000
D,220,20,0,0,0.000000
D,220,40,0,0,0.000000
D,220,60,0,0,0.000000
D,220,80,0,0,0.000000
D,220,100,0,0,0.000000
D,220,120,0,0,0.000000
D,220,140,0,0,0.000000
D,220,160,0,0,0.000000
D,220,180,0,0,0.000000
D,220,200,0,0,0.000000
D,220,220,0,0,0.000000
D,220,240,0,0,0.000000
D,220,260,0,0,0.000000
D,220,280,0,0,0.000000
D,220,300,0,0,0.000000
D,220,326,0,0,0.000000
D,220,350,0,0,0.000000
D,220,375,0,0,0.000000
D,220,401,0,0,0.000000
D,220,425,0,0,0.000000
D,220,450,0,0,0.000000
D,220,475,0,0,0.000000
D,220,500,0,0,0.000000
D,220,525,0,0,0.000000
D,220,550,0,0,0.000000
D,220,575,0,0,0.000000
D,225,0,0,0,0.000000
D,225,20,0,0,0.000000
D,225,40,0,0,0.000000
D,225,60,0,0,0.000000
D,225,80,0,0,0.000000
D,225,100,0,0,0.000000
D,225,120,0,0,0.000000
D,225,140,0,0,0.000000
D,225,160,0,0,0.000000
D,225,180,0,0,0.000000
D,225,200,0,0,0.000000
D,225,220,0,0,0.000000
D,225,240,0,0,0.000000
D,225,260,0,0,0.000000
D,225,280,0,0,0.000000
D,225,301,0,0,0.000000
D,225,326,0,0,0.000000
D,225,351,0,0,0.000000
D,225,376,0,0,0.000000
D,225,400,0,0,0.000000
D,225,426,0,0,0.000000
D,225,451,0,0,0.000000
D,225,476,0,0,0.000000
D,225,501,0,0,0.000000
D,225,525,0,0,0.000000
D,225,551,0,0,0.000000
D,225,575,0,0,0.000000
D,230,0,0,0,0.000000
D,230,20,0,0,0.000000
D,230,40,0,0,0.000000
D,230,60,0,0,0.000000
D,230,80,0,0,0.000000
D,230,100,0,0,0.000000
D,230,120,0,0,0.000000
D,230,140,0,0,0.000000
D,230,160,0,0,0.000000
D,230,180,0,0,0.000000
D,230,201,0,0,0.000000
D,230,220,0,0,0.000000
D,230,240,0,0,0.000000
D,230,260,0,0,0.000000
D,230,280,0,0,0.000000
D,230,301,0,0,0.000000
D,230,325,0,0,0.000000
D,230,350,0,0,0.000000
D,230,376,0,0,0.000000
D,230,400,0,0,0.000000
D,230,426,0,0,0.000000
D,230,450,0,0,0.000000
D,230,475,0,0,0.000000
D,230,501,0,0,0.000000
D,230,525,0,0,0.000000
D,230,550,0,0,0.000000
D,230,575,0,0,0.000000
D,235,0,0,0,0.000000
D,235,20,0,0,0.000000
D,235,40,0,0,0.000000
D,235,60,0,0,0.000000
D,235,80,0,0,0.000000
D,235,100,0,0,0.000000
D,235,120,0,0,0.000000
D,235,140,0,0,0.000000
D,235,160,0,0,0.000000
D,235,180,0,0,0.000000
D,235,200,0,0,0.000000
D,235,220,0,0,0.000000
D,235,240,0,0,0.000000
D,235,260,0,0,0.000000
D,235,280,0,0,0.000000
D,235,300,0,0,0.000000
D,235,325,0,0,0.000000
D,235,350,0,0,0.000000
D,235,374,0,0,0.000000
D,235,400,0,0,0.000000
D,235,425,0,0,0.000000
D,235,450,0,0,0.000000
D,235,475,0,0,0.000000
D,235,499,0,0,0.000000
D,235,525,0,0,0.000000
